wsj_section	wsj_doc	DcOffset	Label1	Label2	DcRaw	PBRole	PBVerb	Offset	INDEX	Conn
3	wsj_0362	1220..1225	Contingency.Cause.Reason		since			1220..1225	PDTB2::wsj_0362::1220..1225::SAME	since
3	wsj_0362	1544..1553	Comparison.Similarity		similarly			1544..1553	PDTB2::wsj_0362::1544..1553::CHANGED	Similarly
3	wsj_0311	144..149	Temporal.Synchronous	Expansion.Conjunction	while			144..149	PDTB2::wsj_0311::144..149::SAME	while
3	wsj_0311	397..400	Comparison.Concession.Arg2-as-denier		but			397..400	PDTB2::wsj_0311::397..400::CHANGED	but
3	wsj_0311	707..709	Contingency.Condition.Arg2-as-cond		if			707..709	PDTB2::wsj_0311::707..709::SAME	If
3	wsj_0329	398..401	Expansion.Conjunction		and			398..401	PDTB3::wsj_0329::398..401::ADDED	and
3	wsj_0329	741..745	Expansion.Conjunction		with	ARGM-ADV	carry	741..745	PDTB3::wsj_0329::741..745::ADDED	with
3	wsj_0354	966..969	Expansion.Conjunction		and			966..969	PDTB2::wsj_0354::966..969::CHANGED	and
3	wsj_0354	1633..1635	Contingency.Cause.Reason	Expansion.Manner.Arg2-as-manner	by	ARGM-MNR	profit	1633..1635	PDTB3::wsj_0354::1633..1635::ADDED	by
3	wsj_0354	1897..1903	Contingency.Negative-condition.Arg2-as-negCond		unless			1897..1903	PDTB2::wsj_0354::1897..1903::CHANGED	unless
3	wsj_0354	1964..1967	Expansion.Conjunction		and			1964..1967	PDTB2::wsj_0354::1964..1967::CHANGED	and
3	wsj_0354	2021..2026	Temporal.Asynchronous.Precedence		until			2021..2026	PDTB2::wsj_0354::2021..2026::SAME	Until
3	wsj_0354	2175..2182	Comparison.Concession.Arg2-as-denier		however			2175..2182	PDTB2::wsj_0354::2175..2182::SAME	however
3	wsj_0323	395..398	Comparison.Concession.Arg2-as-denier		but			395..398	PDTB2::wsj_0323::395..398::CHANGED	But
3	wsj_0302	180..184	Expansion.Conjunction		also			180..184	PDTB2::wsj_0302::180..184::SAME	also
3	wsj_0302	615..622	Contingency.Cause.Reason		because			615..622	PDTB2::wsj_0302::615..622::SAME	because
3	wsj_0302	887..890	Comparison.Concession.Arg2-as-denier		but			887..890	PDTB2::wsj_0302::887..890::CHANGED	but
3	wsj_0302	1063..1068	Temporal.Asynchronous.Succession		after			1063..1068	PDTB2::wsj_0302::1063..1068::SAME	after
3	wsj_0302	1219..1222	Expansion.Conjunction		and			1219..1222	PDTB3::wsj_0302::1219..1222::ADDED	and
3	wsj_0302	1248..1255	Comparison.Concession.Arg1-as-denier		even if			1248..1255	PDTB2::wsj_0302::1248..1255::CHANGED	even if
3	wsj_0375	432..435	Expansion.Conjunction		and			432..435	PDTB3::wsj_0375::432..435::ADDED	and
3	wsj_0308	127..130	Expansion.Conjunction		and			127..130	PDTB3::wsj_0308::127..130::ADDED	and
3	wsj_0308	1992..1995	Expansion.Conjunction		and			1992..1995	PDTB3::wsj_0308::1992..1995::ADDED	and
3	wsj_0308	2091..2096	Temporal.Asynchronous.Succession		after			2091..2096	PDTB2::wsj_0308::2091..2096::SAME	after
3	wsj_0347	878..883	Comparison.Concession.Arg1-as-denier		while			878..883	PDTB2::wsj_0347::878..883::SAME	While
3	wsj_0347	1256..1258	Temporal.Synchronous		as			1256..1258	PDTB2::wsj_0347::1256..1258::SAME	as
3	wsj_0347	1500..1505	Comparison.Concession.Arg2-as-denier		still			1500..1505	PDTB2::wsj_0347::1500..1505::CHANGED	still
3	wsj_0347	1557..1561	Expansion.Conjunction		also			1557..1561	PDTB2::wsj_0347::1557..1561::SAME	also
3	wsj_0347	1898..1901	Expansion.Conjunction		and			1898..1901	PDTB2::wsj_0347::1898..1901::SAME	and
3	wsj_0347	3178..3182	Expansion.Conjunction		also			3178..3182	PDTB2::wsj_0347::3178..3182::SAME	also
3	wsj_0347	3718..3721	Expansion.Conjunction		and			3718..3721	PDTB3::wsj_0347::3718..3721::ADDED	and
3	wsj_0347	4313..4315	Expansion.Manner.Arg2-as-manner		by	ARGM-MNR	escape	4313..4315	PDTB3::wsj_0347::4313..4315::ADDED	by
3	wsj_0347	4455..4462	Comparison.Contrast		however			4455..4462	PDTB2::wsj_0347::4455..4462::SAME	however
3	wsj_0337	170..177	Comparison.Concession.Arg2-as-denier		however			170..177	PDTB2::wsj_0337::170..177::CHANGED	However
3	wsj_0337	226..232	Contingency.Negative-condition.Arg2-as-negCond		unless			226..232	PDTB2::wsj_0337::226..232::CHANGED	unless
3	wsj_0340	321..325	Expansion.Conjunction		also			321..325	PDTB2::wsj_0340::321..325::SAME	also
3	wsj_0340	685..695	Temporal.Asynchronous.Succession		as soon as			685..695	PDTB2::wsj_0340::685..695::SAME	as soon as
3	wsj_0372	355..361	Expansion.Exception.Arg2-as-excpt		except			355..361	PDTB2::wsj_0372::355..361::SAME	except
3	wsj_0305	9..13	Temporal.Synchronous		when			9..13	PDTB2::wsj_0305::9..13::SAME	When
3	wsj_0305	423..427	Expansion.Conjunction		then			423..427	PDTB2::wsj_0305::423..427::SAME	Then
3	wsj_0305	531..534	Comparison.Contrast		but			531..534	PDTB2::wsj_0305::531..534::SAME	But
3	wsj_0305	873..878	Comparison.Concession.Arg1-as-denier		while			873..878	PDTB2::wsj_0305::873..878::SAME	while
3	wsj_0305	950..954	Expansion.Conjunction		also			950..954	PDTB2::wsj_0305::950..954::SAME	also
3	wsj_0305	1138..1141	Expansion.Conjunction		and			1138..1141	PDTB3::wsj_0305::1138..1141::ADDED	and
3	wsj_0305	1343..1346	Expansion.Conjunction		and			1343..1346	PDTB3::wsj_0305::1343..1346::ADDED	and
3	wsj_0305	1481..1484	Comparison.Concession.Arg2-as-denier		yet			1481..1484	PDTB2::wsj_0305::1481..1484::CHANGED	Yet
3	wsj_0305	1485..1493	Comparison.Concession.Arg1-as-denier		although			1485..1493	PDTB2::wsj_0305::1485..1493::SAME	although
3	wsj_0305	1695..1697	Contingency.Cause.Result		so			1695..1697	PDTB2::wsj_0305::1695..1697::SAME	So
3	wsj_0305	1698..1702	Temporal.Synchronous		when			1698..1702	PDTB2::wsj_0305::1698..1702::SAME	when
3	wsj_0305	1959..1964	Temporal.Synchronous		while			1959..1964	PDTB2::wsj_0305::1959..1964::SAME	while
3	wsj_0305	1989..1996	Contingency.Cause.Reason		because			1989..1996	PDTB2::wsj_0305::1989..1996::SAME	because
3	wsj_0305	2198..2201	Expansion.Conjunction		and			2198..2201	PDTB2::wsj_0305::2198..2201::CHANGED	and
3	wsj_0305	2262..2266	Expansion.Conjunction		also			2262..2266	PDTB2::wsj_0305::2262..2266::SAME	also
3	wsj_0305	2614..2617	Comparison.Concession.Arg2-as-denier		but			2614..2617	PDTB2::wsj_0305::2614..2617::CHANGED	But
3	wsj_0305	2867..2869	Contingency.Condition.Arg2-as-cond		if			2867..2869	PDTB2::wsj_0305::2867..2869::SAME	If
3	wsj_0305	3024..3034	Expansion.Substitution.Arg1-as-subst		instead of			3024..3034	PDTB3::wsj_0305::3024..3034::ADDED	instead of
3	wsj_0305	3325..3328	Expansion.Conjunction		and			3325..3328	PDTB2::wsj_0305::3325..3328::SAME	And
3	wsj_0305	3440..3443	Expansion.Conjunction		and			3440..3443	PDTB2::wsj_0305::3440..3443::SAME	and
3	wsj_0305	3834..3844	Temporal.Asynchronous.Succession	Comparison.Concession.Arg1-as-denier	even after			3834..3844	PDTB2::wsj_0305::3834..3844::CHANGED	Even after
3	wsj_0305	4235..4237	Expansion.Manner.Arg2-as-manner		by	ARGM-MNR	begin	4235..4237	PDTB3::wsj_0305::4235..4237::ADDED	by
3	wsj_0305	4607..4611	Temporal.Asynchronous.Precedence		next			4607..4611	PDTB2::wsj_0305::4607..4611::SAME	Next
3	wsj_0305	4749..4752	Expansion.Conjunction		and			4749..4752	PDTB2::wsj_0305::4749..4752::CHANGED	And
3	wsj_0305	4987..4990	Comparison.Concession.Arg2-as-denier		but			4987..4990	PDTB2::wsj_0305::4987..4990::CHANGED	But
3	wsj_0305	5191..5194	Expansion.Conjunction		and			5191..5194	PDTB2::wsj_0305::5191..5194::CHANGED	and
3	wsj_0305	5297..5299	Contingency.Condition.Arg2-as-cond		if			5297..5299	PDTB2::wsj_0305::5297..5299::SAME	if
3	wsj_0305	5428..5433	Comparison.Concession.Arg2-as-denier		still			5428..5433	PDTB2::wsj_0305::5428..5433::CHANGED	still
3	wsj_0305	5424..5427	Expansion.Conjunction		and			5424..5427	PDTB3::wsj_0305::5424..5427::ADDED	and
3	wsj_0305	6004..6007	Expansion.Conjunction		and			6004..6007	PDTB3::wsj_0305::6004..6007::ADDED	and
3	wsj_0305	6196..6199	Expansion.Conjunction		and			6196..6199	PDTB2::wsj_0305::6196..6199::SAME	and
3	wsj_0305	6288..6290	Contingency.Cause.Reason		as			6288..6290	PDTB2::wsj_0305::6288..6290::SAME	As
3	wsj_0305	6359..6363	Expansion.Conjunction		then			6359..6363	PDTB2::wsj_0305::6359..6363::SAME	then
3	wsj_0305	6355..6358	Expansion.Conjunction		and			6355..6358	PDTB2::wsj_0305::6355..6358::SAME	And
3	wsj_0305	6674..6677	Expansion.Conjunction		and			6674..6677	PDTB3::wsj_0305::6674..6677::ADDED	and
3	wsj_0305	6891..6895	Expansion.Conjunction		also			6891..6895	PDTB2::wsj_0305::6891..6895::SAME	also
3	wsj_0305	6994..7002	Comparison.Concession.Arg1-as-denier		although			6994..7002	PDTB2::wsj_0305::6994..7002::CHANGED	Although
3	wsj_0305	7159..7162	Expansion.Conjunction		and			7159..7162	PDTB2::wsj_0305::7159..7162::SAME	and
3	wsj_0359	353..356	Expansion.Conjunction		and			353..356	PDTB2::wsj_0359::353..356::CHANGED	and
3	wsj_0359	576..580	Temporal.Synchronous		when			576..580	PDTB2::wsj_0359::576..580::SAME	when
3	wsj_0359	616..633	Comparison.Contrast		on the other hand			616..633	PDTB2::wsj_0359::616..633::SAME	on the other hand
3	wsj_0359	659..666	Contingency.Cause.Reason		because			659..666	PDTB2::wsj_0359::659..666::SAME	because
3	wsj_0359	720..724	Temporal.Synchronous		when			720..724	PDTB2::wsj_0359::720..724::SAME	when
3	wsj_0359	766..769	Comparison.Concession.Arg2-as-denier		but			766..769	PDTB2::wsj_0359::766..769::SAME	But
3	wsj_0359	992..999	Comparison.Concession.Arg1-as-denier		even if			992..999	PDTB2::wsj_0359::992..999::SAME	even if
3	wsj_0359	1024..1026	Contingency.Condition.Arg2-as-cond		if			1024..1026	PDTB2::wsj_0359::1024..1026::SAME	If
3	wsj_0359	1079..1082	Expansion.Conjunction		and			1079..1082	PDTB3::wsj_0359::1079..1082::ADDED	and
3	wsj_0359	1155..1161	Expansion.Conjunction		indeed			1155..1161	PDTB2::wsj_0359::1155..1161::SAME	Indeed
3	wsj_0359	1203..1205	Temporal.Synchronous		as			1203..1205	PDTB2::wsj_0359::1203..1205::SAME	as
3	wsj_0359	1288..1293	Comparison.Concession.Arg2-as-denier		still			1288..1293	PDTB2::wsj_0359::1288..1293::CHANGED	Still
3	wsj_0359	1783..1786	Expansion.Conjunction		and			1783..1786	PDTB2::wsj_0359::1783..1786::CHANGED	and
3	wsj_0359	1934..1938	Expansion.Conjunction		also			1934..1938	PDTB2::wsj_0359::1934..1938::SAME	also
3	wsj_0359	2251..2253	Contingency.Condition.Arg2-as-cond		if			2251..2253	PDTB2::wsj_0359::2251..2253::SAME	If
3	wsj_0359	2290..2293	Expansion.Conjunction		and			2290..2293	PDTB3::wsj_0359::2290..2293::ADDED	and
3	wsj_0359	2463..2467	Contingency.Cause+Belief.Reason+Belief		with			2463..2467	PDTB3::wsj_0359::2463..2467::ADDED	With
3	wsj_0359	2786..2789	Comparison.Concession.Arg2-as-denier		but			2786..2789	PDTB2::wsj_0359::2786..2789::CHANGED	But
3	wsj_0359	3024..3028	Contingency.Cause+Belief.Reason+Belief	Expansion.Level-of-detail.Arg2-as-detail	with	ARGM-PRD	be	3024..3028	PDTB3::wsj_0359::3024..3028::ADDED	with
3	wsj_0359	3158..3161	Comparison.Concession.Arg2-as-denier		but			3158..3161	PDTB2::wsj_0359::3158..3161::CHANGED	But
3	wsj_0359	3220..3222	Contingency.Condition.Arg2-as-cond		if			3220..3222	PDTB2::wsj_0359::3220..3222::SAME	If
3	wsj_0359	3782..3785	Comparison.Concession.Arg2-as-denier		but			3782..3785	PDTB2::wsj_0359::3782..3785::SAME	But
3	wsj_0359	4157..4160	Comparison.Contrast		but			4157..4160	PDTB2::wsj_0359::4157..4160::SAME	But
3	wsj_0359	4545..4552	Contingency.Cause.Reason		because			4545..4552	PDTB2::wsj_0359::4545..4552::SAME	because
3	wsj_0359	4778..4790	Comparison.Concession.Arg2-as-denier		nevertheless			4778..4790	PDTB2::wsj_0359::4778..4790::CHANGED	Nevertheless
3	wsj_0359	5025..5031	Contingency.Negative-condition.Arg2-as-negCond		unless			5025..5031	PDTB2::wsj_0359::5025..5031::CHANGED	unless
3	wsj_0359	5152..5156	Expansion.Conjunction		also			5152..5156	PDTB2::wsj_0359::5152..5156::SAME	also
3	wsj_0359	5309..5312	Comparison.Contrast		but			5309..5312	PDTB2::wsj_0359::5309..5312::SAME	But
3	wsj_0359	5503..5507	Temporal.Synchronous	Contingency.Cause.Reason	when			5503..5507	PDTB2::wsj_0359::5503..5507::SAME	when
3	wsj_0353	422..427	Comparison.Contrast		still			422..427	PDTB2::wsj_0353::422..427::CHANGED	still
3	wsj_0353	464..469	Temporal.Asynchronous.Succession		after			464..469	PDTB2::wsj_0353::464..469::SAME	After
3	wsj_0353	590..596	Contingency.Negative-condition.Arg2-as-negCond		unless			590..596	PDTB2::wsj_0353::590..596::CHANGED	unless
3	wsj_0353	960..963	Expansion.Conjunction		and			960..963	PDTB3::wsj_0353::960..963::ADDED	and
3	wsj_0353	1077..1080	Comparison.Contrast		but			1077..1080	PDTB2::wsj_0353::1077..1080::SAME	But
3	wsj_0353	1326..1329	Expansion.Conjunction		and			1326..1329	PDTB3::wsj_0353::1326..1329::ADDED	and
3	wsj_0361	9..32	Temporal.Asynchronous.Succession		after			9..32	PDTB2::wsj_0361::9..32::SAME	Nearly two months after
3	wsj_0361	167..170	Expansion.Conjunction		and			167..170	PDTB3::wsj_0361::167..170::ADDED	and
3	wsj_0361	341..345	Expansion.Conjunction		also			341..345	PDTB2::wsj_0361::341..345::SAME	also
3	wsj_0361	407..410	Expansion.Conjunction		and			407..410	PDTB3::wsj_0361::407..410::ADDED	and
3	wsj_0361	617..620	Comparison.Concession.Arg2-as-denier		but			617..620	PDTB3::wsj_0361::617..620::ADDED	but
3	wsj_0361	685..687	Contingency.Condition.Arg2-as-cond		if			685..687	PDTB2::wsj_0361::685..687::SAME	if
3	wsj_0361	726..730	Expansion.Conjunction		also			726..730	PDTB2::wsj_0361::726..730::SAME	also
3	wsj_0361	830..832	Contingency.Cause.Result		so			830..832	PDTB2::wsj_0361::830..832::SAME	so
3	wsj_0361	1105..1109	Expansion.Conjunction		also			1105..1109	PDTB2::wsj_0361::1105..1109::SAME	also
3	wsj_0361	1503..1516	Temporal.Asynchronous.Succession		after			1503..1516	PDTB2::wsj_0361::1503..1516::SAME	one day after
3	wsj_0361	1623..1631	Comparison.Concession.Arg1-as-denier		although			1623..1631	PDTB2::wsj_0361::1623..1631::SAME	Although
3	wsj_0361	1971..1974	Comparison.Concession.Arg2-as-denier		but			1971..1974	PDTB3::wsj_0361::1971..1974::ADDED	but
3	wsj_0361	2288..2291	Expansion.Conjunction		and			2288..2291	PDTB2::wsj_0361::2288..2291::SAME	and
3	wsj_0361	2363..2367	Expansion.Conjunction		also			2363..2367	PDTB2::wsj_0361::2363..2367::CHANGED	also
3	wsj_0361	2656..2659	Expansion.Conjunction		and			2656..2659	PDTB3::wsj_0361::2656..2659::ADDED	and
3	wsj_0361	2702..2705	Comparison.Concession.Arg2-as-denier		but			2702..2705	PDTB3::wsj_0361::2702..2705::ADDED	but
3	wsj_0361	2798..2801	Expansion.Conjunction		and			2798..2801	PDTB3::wsj_0361::2798..2801::ADDED	and
3	wsj_0361	2865..2874	Temporal.Synchronous		meanwhile			2865..2874	PDTB2::wsj_0361::2865..2874::CHANGED	Meanwhile
3	wsj_0361	3290..3294	Expansion.Conjunction		also			3290..3294	PDTB2::wsj_0361::3290..3294::SAME	also
3	wsj_0316	724..727	Expansion.Conjunction		and			724..727	PDTB2::wsj_0316::724..727::SAME	and
22	wsj_2206	76..78	Contingency.Condition.Arg2-as-cond		if			76..78	PDTB2::wsj_2206::76..78::SAME	If
22	wsj_2206	306..308	Contingency.Condition.Arg2-as-cond		if			306..308	PDTB2::wsj_2206::306..308::SAME	if
22	wsj_2271	147..152	Temporal.Asynchronous.Succession		after			147..152	PDTB2::wsj_2271::147..152::SAME	after
22	wsj_2271	723..726	Comparison.Concession.Arg2-as-denier		but			723..726	PDTB2::wsj_2271::723..726::CHANGED	But
22	wsj_2271	777..779	Temporal.Synchronous		in	ARGM-ADV	take	777..779	PDTB3::wsj_2271::777..779::ADDED	in
22	wsj_2243	183..186	Comparison.Concession.Arg2-as-denier		but			183..186	PDTB2::wsj_2243::183..186::CHANGED	but
22	wsj_2243	203..205	Contingency.Cause.Result		so			203..205	PDTB2::wsj_2243::203..205::SAME	so
22	wsj_2234	272..275	Expansion.Conjunction		and			272..275	PDTB3::wsj_2234::272..275::ADDED	and
22	wsj_2234	731..734	Comparison.Concession.Arg2-as-denier		but			731..734	PDTB2::wsj_2234::731..734::CHANGED	But
22	wsj_2234	883..885	Contingency.Cause.Reason		as			883..885	PDTB2::wsj_2234::883..885::SAME	as
22	wsj_2234	917..920	Comparison.Concession.Arg2-as-denier		but			917..920	PDTB2::wsj_2234::917..920::CHANGED	but
22	wsj_2234	1347..1350	Expansion.Conjunction		and			1347..1350	PDTB2::wsj_2234::1347..1350::SAME	and
22	wsj_2234	1598..1601	Comparison.Concession.Arg2-as-denier		but			1598..1601	PDTB2::wsj_2234::1598..1601::CHANGED	But
22	wsj_2234	1829..1832	Expansion.Conjunction		and			1829..1832	PDTB2::wsj_2234::1829..1832::SAME	and
22	wsj_2234	1940..1948	Comparison.Concession.Arg1-as-denier		although			1940..1948	PDTB2::wsj_2234::1940..1948::CHANGED	Although
22	wsj_2234	2529..2532	Comparison.Concession.Arg2-as-denier		but			2529..2532	PDTB2::wsj_2234::2529..2532::CHANGED	But
22	wsj_2234	2533..2535	Contingency.Condition.Arg2-as-cond		if			2533..2535	PDTB2::wsj_2234::2533..2535::SAME	if
22	wsj_2234	2744..2747	Expansion.Conjunction		and			2744..2747	PDTB2::wsj_2234::2744..2747::CHANGED	and
22	wsj_2234	2889..2892	Expansion.Conjunction		and			2889..2892	PDTB2::wsj_2234::2889..2892::SAME	and
22	wsj_2234	3417..3422	Temporal.Asynchronous.Precedence		until			3417..3422	PDTB2::wsj_2234::3417..3422::SAME	until
22	wsj_2234	3490..3493	Comparison.Concession.Arg2-as-denier		but			3490..3493	PDTB2::wsj_2234::3490..3493::CHANGED	But
22	wsj_2234	3904..3907	Comparison.Concession.Arg2-as-denier		but			3904..3907	PDTB2::wsj_2234::3904..3907::CHANGED	but
22	wsj_2234	4365..4368	Expansion.Conjunction		and			4365..4368	PDTB2::wsj_2234::4365..4368::SAME	And
22	wsj_2249	446..450	Expansion.Conjunction		also			446..450	PDTB2::wsj_2249::446..450::SAME	also
22	wsj_2268	523..526	Expansion.Conjunction		and			523..526	PDTB3::wsj_2268::523..526::ADDED	and
22	wsj_2268	559..566	Comparison.Concession.Arg2-as-denier		however			559..566	PDTB2::wsj_2268::559..566::CHANGED	However
22	wsj_2268	819..822	Expansion.Conjunction		and			819..822	PDTB3::wsj_2268::819..822::ADDED	and
22	wsj_2215	57..61	Contingency.Condition.Arg2-as-cond		when			57..61	PDTB2::wsj_2215::57..61::SAME	When
22	wsj_2215	227..233	Contingency.Cause.Reason		because	ARGM-CAU	throw	227..233	PDTB3::wsj_2215::227..233::ADDED	Cause
22	wsj_2262	689..693	Expansion.Conjunction		also			689..693	PDTB2::wsj_2262::689..693::SAME	also
22	wsj_2250	122..124	Contingency.Condition.Arg2-as-cond		if			122..124	PDTB2::wsj_2250::122..124::SAME	If
22	wsj_2250	491..494	Expansion.Conjunction		and			491..494	PDTB2::wsj_2250::491..494::CHANGED	And
22	wsj_2250	752..756	Expansion.Level-of-detail.Arg2-as-detail		with			752..756	PDTB3::wsj_2250::752..756::ADDED	with
22	wsj_2250	812..815	Expansion.Conjunction		and			812..815	PDTB2::wsj_2250::812..815::SAME	And
22	wsj_2250	1218..1221	Comparison.Contrast		but			1218..1221	PDTB2::wsj_2250::1218..1221::SAME	But
22	wsj_2250	1327..1330	Expansion.Conjunction		and			1327..1330	PDTB2::wsj_2250::1327..1330::CHANGED	and
22	wsj_2250	1506..1509	Expansion.Conjunction		and			1506..1509	PDTB3::wsj_2250::1506..1509::ADDED	and
22	wsj_2250	1939..1946	Comparison.Concession.Arg2-as-denier		without	ARGM-ADV	use	1939..1946	PDTB3::wsj_2250::1939..1946::ADDED	without
22	wsj_2250	2018..2022	Expansion.Conjunction		also			2018..2022	PDTB2::wsj_2250::2018..2022::SAME	Also
22	wsj_2250	2260..2263	Expansion.Conjunction		and			2260..2263	PDTB3::wsj_2250::2260..2263::ADDED	and
22	wsj_2250	2403..2406	Comparison.Concession.Arg2-as-denier		but			2403..2406	PDTB2::wsj_2250::2403..2406::CHANGED	but
22	wsj_2250	2738..2746	Comparison.Concession.Arg2-as-denier		although			2738..2746	PDTB2::wsj_2250::2738..2746::CHANGED	although
22	wsj_2250	3937..3940	Expansion.Conjunction		and			3937..3940	PDTB2::wsj_2250::3937..3940::SAME	and
22	wsj_2250	4500..4504	Expansion.Conjunction		also			4500..4504	PDTB2::wsj_2250::4500..4504::SAME	also
22	wsj_2250	4697..4700	Expansion.Conjunction		and			4697..4700	PDTB3::wsj_2250::4697..4700::ADDED	and
22	wsj_2250	4832..4839	Contingency.Cause.Reason		because			4832..4839	PDTB2::wsj_2250::4832..4839::SAME	because
22	wsj_2250	4886..4889	Expansion.Conjunction		and			4886..4889	PDTB2::wsj_2250::4886..4889::SAME	and
22	wsj_2250	4944..4949	Comparison.Contrast		still			4944..4949	PDTB2::wsj_2250::4944..4949::SAME	Still
22	wsj_2250	5170..5173	Expansion.Conjunction		and			5170..5173	PDTB3::wsj_2250::5170..5173::ADDED	and
22	wsj_2250	5298..5301	Expansion.Conjunction		and			5298..5301	PDTB2::wsj_2250::5298..5301::SAME	and
22	wsj_2250	5329..5332	Comparison.Contrast		but			5329..5332	PDTB2::wsj_2250::5329..5332::SAME	But
22	wsj_2250	5469..5480	Expansion.Instantiation.Arg2-as-instance		for example			5469..5480	PDTB2::wsj_2250::5469..5480::CHANGED	for example
22	wsj_2250	5613..5617	Expansion.Conjunction		also			5613..5617	PDTB2::wsj_2250::5613..5617::SAME	also
22	wsj_2250	5687..5696	Comparison.Similarity		similarly			5687..5696	PDTB2::wsj_2250::5687..5696::CHANGED	Similarly
22	wsj_2250	5834..5837	Expansion.Conjunction		and			5834..5837	PDTB2::wsj_2250::5834..5837::SAME	And
22	wsj_2250	6257..6260	Expansion.Conjunction		and			6257..6260	PDTB3::wsj_2250::6257..6260::ADDED	and
22	wsj_2250	6309..6314	Temporal.Asynchronous.Succession		after			6309..6314	PDTB2::wsj_2250::6309..6314::SAME	after
22	wsj_2250	6516..6519	Comparison.Contrast		but			6516..6519	PDTB2::wsj_2250::6516..6519::SAME	But
22	wsj_2250	7018..7021	Comparison.Concession.Arg2-as-denier		but			7018..7021	PDTB2::wsj_2250::7018..7021::CHANGED	But
22	wsj_2250	7022..7026	Temporal.Synchronous		when			7022..7026	PDTB2::wsj_2250::7022..7026::SAME	when
22	wsj_2250	7250..7253	Expansion.Conjunction		and			7250..7253	PDTB3::wsj_2250::7250..7253::ADDED	and
22	wsj_2227	102..114	Comparison.Concession.Arg2-as-denier		nevertheless			102..114	PDTB2::wsj_2227::102..114::SAME	Nevertheless
